Date,VIE.PA,VIV.PA
2010-04-26,14.47502326965332,10.690284729003906
2010-04-27,14.274599075317383,10.34624195098877
2010-04-28,14.065326690673828,10.05913257598877
2010-04-29,14.006378173828125,10.198812484741211
2010-04-30,13.997536659240723,10.242807388305664
2010-05-03,14.106593132019043,10.310054779052734
2010-05-04,13.941534042358398,10.16518783569336
2010-05-05,13.693943977355957,9.973817825317383
2010-05-06,13.484676361083984,9.700692176818848
2010-05-07,13.410987854003906,9.700692176818848
2010-05-10,13.643840789794922,10.139739990234375
2010-05-11,13.89437198638916,10.0194730758667
2010-05-12,14.041748046875,10.315888404846191
2010-05-13,13.897319793701172,10.32710075378418
2010-05-14,13.244866371154785,9.907645225524902
2010-05-17,13.120588302612305,9.843321800231934
2010-05-18,13.291467666625977,10.008259773254395
2010-05-19,13.083304405212402,9.675494194030762
2010-05-20,12.822320938110352,9.499344825744629
2010-05-21,12.670080184936523,9.474205017089844
2010-05-24,12.716686248779297,9.43502140045166
2010-05-25,12.502307891845703,9.155364036560059
2010-05-26,12.614157676696777,9.516103744506836
2010-05-27,12.912424087524414,9.888051986694336
2010-05-28,13.05223560333252,9.9215726852417
2010-05-31,13.0149507522583,9.862855911254883
2010-06-01,13.120588302612305,9.790153503417969
2010-06-02,13.092625617980957,9.770621299743652
2010-06-03,13.294576644897461,9.882447242736816
2010-06-04,12.887566566467285,9.572046279907227
2010-06-07,12.726005554199219,9.474205017089844
2010-06-08,12.670080184936523,9.267251014709473
2010-06-09,12.710470199584961,9.426640510559082
2010-06-10,12.996312141418457,9.518936157226562
2010-06-11,13.005630493164062,9.614005088806152
2010-06-14,13.226223945617676,9.804139137268066
2010-06-15,13.229331970214844,9.983121871948242
2010-06-16,13.279041290283203,10.013867378234863
2010-06-17,13.34428596496582,10.039064407348633
2010-06-18,13.502740859985352,9.969136238098145
2010-06-21,13.462350845336914,10.114542961120605
2010-06-22,13.40953254699707,10.061429977416992
2010-06-23,13.185832977294922,9.751029014587402
2010-06-24,12.96213436126709,9.605623245239258
2010-06-25,12.614157676696777,9.619608879089355
2010-06-28,12.660758972167969,9.700692176818848
2010-06-29,12.278605461120605,9.337180137634277
2010-06-30,12.026946067810059,9.404274940490723
2010-07-01,11.722467422485352,9.107860565185547
2010-07-02,11.831210136413574,9.219688415527344
2010-07-05,11.765963554382324,9.20292854309082
2010-07-06,12.005196571350098,9.370698928833008
2010-07-07,12.30346393585205,9.507723808288574
2010-07-08,12.415312767028809,9.602791786193848
2010-07-09,12.387351036071777,9.700692176818848
2010-07-12,12.37181568145752,9.776169776916504
2010-07-13,12.741540908813477,10.005489349365234
2010-07-14,12.713580131530762,9.97191047668457
2010-07-15,12.502307891845703,9.848870277404785
2010-07-16,12.15433120727539,9.675494194030762
2010-07-19,12.085979461669922,9.622384071350098
2010-07-20,12.048694610595703,9.535694122314453
2010-07-21,11.992768287658691,9.770621299743652
2010-07-22,12.219576835632324,10.066977500915527
2010-07-23,12.480561256408691,10.187243461608887
2010-07-26,12.480561256408691,10.304736137390137
2010-07-27,12.763290405273438,10.201229095458984
2010-07-28,12.62658405303955,10.206836700439453
2010-07-29,12.819215774536133,10.262778282165527
2010-07-30,12.660758972167969,10.315888404846191
2010-08-02,13.359822273254395,10.567573547363281
2010-08-03,13.549345016479492,10.368998527526855
2010-08-04,13.564876556396484,10.46129322052002
2010-08-05,13.484099388122559,10.438929557800293
2010-08-06,13.164085388183594,10.20960807800293
2010-08-09,13.142334938049316,10.408182144165039
2010-08-10,13.086409568786621,10.223594665527344
2010-08-11,12.738433837890625,9.985895156860352
2010-08-12,12.713580131530762,10.148118019104004
2010-08-13,12.455703735351562,10.120146751403809
2010-08-16,12.325210571289062,10.086568832397461
2010-08-17,12.645225524902344,10.206836700439453
2010-08-18,12.412208557128906,10.187243461608887
2010-08-19,12.1419038772583,10.066977500915527
2010-08-20,11.955486297607422,9.871293067932129
2010-08-23,11.911988258361816,9.930012702941895
2010-08-24,11.638578414916992,9.711845397949219
2010-08-25,11.54537296295166,9.664341926574707
2010-08-26,11.36206340789795,9.711845397949219
2010-08-27,11.489447593688965,10.125751495361328
2010-08-30,11.464591026306152,10.17048454284668
2010-08-31,11.41487979888916,10.296296119689941
2010-09-01,11.697612762451172,10.810819625854492
2010-09-02,11.765963554382324,10.886354446411133
2010-09-03,11.989662170410156,10.889128684997559
2010-09-06,12.381136894226074,10.950677871704102
2010-09-07,12.322105407714844,10.830410957336426
2010-09-08,12.570660591125488,10.91993236541748
2010-09-09,12.635906219482422,10.925479888916016
2010-09-10,12.306571006774902,10.897507667541504
2010-09-13,12.33453369140625,11.006619453430176
2010-09-14,12.200934410095215,11.084928512573242
2010-09-15,12.169864654541016,10.917101860046387
2010-09-16,11.992768287658691,10.97581672668457
2010-09-17,12.15433120727539,11.070942878723145
2010-09-20,12.49609375,11.213515281677246
2010-09-21,12.489880561828613,11.124053955078125
2010-09-22,12.452597618103027,11.006619453430176
2010-09-23,12.328320503234863,10.953450202941895
2010-09-24,12.452597618103027,11.15202522277832
2010-09-27,12.297247886657715,11.166008949279785
2010-09-28,12.250645637512207,11.247093200683594
2010-09-29,12.222684860229492,11.143646240234375
2010-09-30,12.005196571350098,11.213515281677246
2010-10-01,11.859170913696289,11.126827239990234
2010-10-04,11.741107940673828,10.917101860046387
2010-10-05,11.88092041015625,11.166008949279785
2010-10-06,12.002092361450195,11.238713264465332
2010-10-07,12.30346393585205,11.297430038452148
2010-10-08,12.297247886657715,11.3617525100708
2010-10-11,12.430848121643066,11.367300033569336
2010-10-12,12.378029823303223,11.199530601501465
2010-10-13,12.465024948120117,11.46519947052002
2010-10-14,12.486771583557129,11.409257888793945
